id,target,max,mean,var,skew,kurtosis,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,lbp_bin0,lbp_bin1,lbp_bin2,lbp_bin3,lbp_bin4,lbp_bin5,lbp_bin6,lbp_bin7,lbp_bin8,lbp_bin9,lbp_bin10,lbp_bin11,lbp_bin12,lbp_bin13,lbp_bin14,lbp_bin15,lbp_bin16,lbp_bin17,lbp_bin18,lbp_bin19,lbp_bin20,lbp_bin21,lbp_bin22,lbp_bin23,lbp_bin24,lbp_bin25,lbp_bin26,lbp_bin27,lbp_bin28,lbp_bin29
064,0.0,407.0,27.6,8302.147368421054,3.8807561317773405,13.663295749807414,765.7689393939393,7.757575757575756,0.7475819888373332,0.4862635588842974,0.6973260061723623,0.8816685746621092,0.852,264.76,216.566,45.189,1.994,2.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,56.0,0.0,0.0,42.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,408.0,0.0,0.0,8.0
064,0.0,412.0,28.8,8473.431578947371,3.875126232635708,13.6477102145837,726.3550724637682,7.68840579710145,0.7212936011735114,0.45711575824406653,0.676103363579909,0.8988698888432317,0.798,259.612,204.954,47.699,2.088,3.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,60.0,0.0,0.0,55.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,412.0,0.0,0.0,5.0
065,0.0,19426.0,1825.8,18740715.01052631,3.5951735499862263,12.157846566216776,340.2313344524865,4.653053361587363,0.6229052206859779,0.27289435382706045,0.522392911348403,0.973847568971379,1.182,1514.046,2928.313,1783.126,9.79,295.0,0.0,0.0,635.0,0.0,0.0,864.0,0.0,0.0,0.0,2976.0,0.0,0.0,5992.0,0.0,0.0,3105.0,0.0,0.0,0.0,1213.0,0.0,0.0,627.0,0.0,0.0,19952.0,0.0,0.0,857.0
065,0.0,3967.0,215.6,780412.7789473685,4.122950772272497,15.018447744564394,750.1500721500722,4.32948532948533,0.9178778038421347,0.823410240197157,0.9074195502617062,0.8953919875359748,0.827,3682.77,17513.875,174.435,1.007,6.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,0.0,129.0,0.0,0.0,116.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,3970.0,0.0,0.0,5.0
065,0.0,444.0,33.6,10965.305263157892,3.3769652607123923,10.303371947860686,2352.799382716049,11.55864197530864,0.8687239387581811,0.44728318853833254,0.6687923358848639,0.9155061889286754,1.069,316.075,298.782,57.82,1.965,49.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,555.0
065,0.0,482.0,35.0,12225.052631578947,3.606441748060805,11.87730007116669,2311.0400000000004,11.754074074074076,0.8490083337401806,0.46186447187928686,0.6796061152456523,0.9121451056336879,1.039,306.176,284.529,50.727,1.999,59.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,569.0
066,0.0,283.0,17.25,3977.4605263157896,4.023545938385666,14.47138592273889,1102.4782608695652,11.08695652173913,0.7778428389244885,0.5842752980209098,0.7643790277217906,0.7522862218701012,0.796,251.525,291.215,39.855,1.434,2.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,4.0
066,0.0,2345.0,131.1,272071.77894736844,4.116221611813117,14.983070735262256,427.4766940853896,4.1731296513905205,0.890643656528974,0.7705600148761647,0.8778154788314938,0.8934674719080948,0.971,1750.855,2182.201,83.857,1.606,9.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,0.0,91.0,0.0,0.0,76.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2350.0,0.0,0.0,13.0
066,0.0,24121.0,1237.1,29014803.147368412,4.128901978239746,15.049602121068848,60.5648102914835,0.6767627422243936,0.9756606625256021,0.9452436446686393,0.972236413979974,0.9108232583970771,0.591,26248.297,16343.026,128.726,1.384,17.0,0.0,0.0,32.0,0.0,0.0,60.0,0.0,0.0,0.0,182.0,0.0,0.0,192.0,0.0,0.0,81.0,0.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,24125.0,0.0,0.0,24.0
066,0.0,15804.0,811.8,12454030.484210528,4.128591940932799,15.047982543323986,100.74114069384969,0.9231055669335322,0.9746448542480779,0.9405879823741723,0.9698391528362692,0.8926138088832924,0.408,19135.839,9309.024,80.905,1.341,13.0,0.0,0.0,23.0,0.0,0.0,41.0,0.0,0.0,0.0,175.0,0.0,0.0,106.0,0.0,0.0,35.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,15810.0,0.0,0.0,16.0
066,0.0,12205.0,626.4,7428819.936842107,4.128143148679987,15.045628411236748,68.6636070853462,0.6563607085346214,0.9764744873860391,0.9442796247027672,0.9717405130500463,0.9258729628219202,0.644,16500.924,7640.118,103.117,1.276,5.0,0.0,0.0,23.0,0.0,0.0,29.0,0.0,0.0,0.0,110.0,0.0,0.0,72.0,0.0,0.0,40.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,12210.0,0.0,0.0,13.0
066,0.0,297.0,18.0,4364.526315789473,4.050281444166187,14.62710533254117,918.2573099415204,8.005847953216373,0.8057006969888093,0.6237303785780239,0.7897660277436754,0.8564438095086512,0.507,290.335,223.415,31.246,1.356,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,297.0,0.0,0.0,1.0
