0,1,2
BMPR2,pp,PRKCB1
BMPR2,pp,TGFBR1
BMPR2,pp,ACVR1B
BMPR2,pp,ACVR1
PCTK2,pp,TGFBR1
PDK2,pp,PDK2
PDK2,pp,PDK1
PDK2,pp,PDK3
PTPRJ,pp,MET
PTPRJ,pp,EGFR
PTPRJ,pp,PDGFRB
RPS6KA1,pp,RPS6KA1
RPS6KA1,pp,EEF2K
RPS6KA1,pp,RPS6KA2
RPS6KA1,pp,RPS6KB2
RPS6KA1,pp,PPP1R3A
RPS6KA1,pp,CSNK1A1
RPS6KA1,pp,CDK2
RPS6KA1,pp,PRKACB
RPS6KA1,pp,GSK3B
RPS6KA1,pp,MAPK14
GRK4,pp,GRK5
GRK4,pp,GRK6
GRK4,pp,GRK1
PRKACG,pp,PPP1CA
PRKACG,pp,PPP1CB
PRKACG,pp,PPP1CC
PRKACG,pp,PRKX
PRKACG,pp,PRKACG
PTP4A1,pp,PTP4A1
G6PC,pp,ACPT
MAP3K13,pp,MAP3K13
MAP3K13,pp,IKBKB
CDC2L5,pp,CDK2
CDC2L5,pp,CDC2
CDC2L5,pp,AKT1
CDC2L5,pp,PRKCB1
CDC2L5,pp,GSK3B
CDC2L5,pp,RPS6KA3
CDC2L5,pp,MAPK10
CDC2L5,pp,MAPK8
CDC2L5,pp,MAPK9
CDC2L5,pp,PKMYT1
CDC2L5,pp,STK38
PTP4A2,pp,PTP4A1
MAPKAPK5,pp,MAPK13
MAPKAPK5,pp,MAPK12
MAPKAPK5,pp,MAPK1
MAPKAPK5,pp,MAPK9
MAPKAPK5,pp,EEF2K
MAPKAPK5,pp,RPS6KA5
MAPKAPK5,pp,TAOK2
MAPKAPK5,pp,MAP4K4
MAPKAPK5,pp,MAP4K5
MAPKAPK5,pp,MAP4K1
MAPKAPK5,pp,TNIK
MAPKAPK5,pp,STK39
MAPKAPK5,pp,MINK1
MAPKAPK5,pp,PINK1
PTPN18,pp,ERBB2
PTPN18,pp,CSK
PTPN18,pp,TEC
PTPN18,pp,SRC
PTPN18,pp,ABL1
PTPN18,pp,PSTPIP1
TTK,pp,VRK1
TTK,pp,CDC7
TTK,pp,AURKB
TTK,pp,MELK
TTK,pp,PLK4
TTK,pp,CIT
ROR1,pp,ROR2
ROR1,pp,PDGFRA
ROR1,pp,PDGFRB
ROR1,pp,TEK
DUSP13,pp,TGFBR1
PPP1R10,pp,PPP1CA
MAP4K3,pp,MAPK14
CDK7,pp,CDK2
CDK7,pp,CDC2
CDK7,pp,CDK7
CDK7,pp,CTDP1
CDK7,pp,ICK
CDK7,pp,CDK8
CDK7,pp,CDKN3
CDK7,pp,NEK4
CDK7,pp,WEE1
CDK7,pp,CDC7
CDK7,pp,PKMYT1
CDK7,pp,DYRK1B
CDK7,pp,CIT
DUT,pp,DUT
DUT,pp,CDK2
DUT,pp,GSK3B
PPP1R12B,pp,MAPK3
PPP1R12B,pp,MAPK1
PLK1,pp,CDC25A
PLK1,pp,CHEK2
PLK1,pp,CDC2
PLK1,pp,PKMYT1
PLK1,pp,CDC25B
PLK1,pp,WEE1
PLK1,pp,BUB1
PLK1,pp,CDC25C
PLK1,pp,PRKG1
PLK1,pp,PPP2R4
PLK1,pp,STK10
PLK1,pp,SRPK1
PLK1,pp,NEK4
PLK1,pp,AURKA
PLK1,pp,TTK
PLK1,pp,VRK1
PLK1,pp,CDC7
PLK1,pp,AURKB
PLK1,pp,MELK
PLK1,pp,PLK4
PLK1,pp,CIT
PLK1,pp,PLK1
PTPN12,pp,FLT3
PTPN12,pp,PTK2B
PTPN12,pp,CSK
PTPN12,pp,JAK2
PTPN12,pp,INSR
PTPN12,pp,PSTPIP1
PTPN12,pp,ABL1
PTPN12,pp,AKT1
PTPN12,pp,PRKCB1
PTPN12,pp,RPS6KA3
PTPN12,pp,PTK2
SCYL1,pp,SCYL1
PRKCD,pp,SRC
PRKCD,pp,INSR
PRKCD,pp,PRKCD
PRKCD,pp,EGFR
PRKCD,pp,PTPRA
PRKCD,pp,PTPN6
PRKCD,pp,FYN
PRKCD,pp,ADRBK1
PRKCD,pp,GSK3A
PRKCD,pp,BCR
PRKCD,pp,AKT3
PRKCD,pp,PRKCA
RIPK4,pp,PRKCB1
RIPK4,pp,PRKCD
PPP2R3A,pp,PPP5C
PPP2R3A,pp,PPP2R3A
PLK4,pp,TEC
PLK4,pp,PLK4
PLK4,pp,TGFBR1
PLK4,pp,CIT
PPM2C,pp,PRKCD
PTPN21,pp,TEC
PTPN21,pp,SRC
PTPN21,pp,BMX
PTPN21,pp,PTK2
PPP1CB,pp,PPP1R12A
PPP1CB,pp,PPP1R11
PPP1CB,pp,PPP1R12B
PPP1CB,pp,PPP1R2
PPP1CB,pp,PTK2
PPP1CB,pp,PRKDC
PPP1CB,pp,ATM
PPP1CB,pp,CDK2
PPP1CB,pp,MAPK14
PPP1CB,pp,PPP1R3D
PPP1CB,pp,PPP1R8
PPP1CC,pp,RAF1
PPP1CC,pp,CDC2
PPP1CC,pp,CDK4
PPP1CC,pp,PPP1R2
PPP1CC,pp,AURKA
PPP1CC,pp,CDK2
PPP1CC,pp,PPP1R8
PPP1CC,pp,PPP1R3D
PPP1CC,pp,CAMK2A
PPP1CC,pp,PPP2R1A
PPP1CC,pp,PPP1R3A
PPP1CC,pp,PPP1R3C
PPP1CC,pp,PRKCB1
PPP1CC,pp,EIF2AK2
HIPK3,pp,LIMK2
HIPK3,pp,MAP4K1
EPHB2,pp,EPHB2
EPHB2,pp,ABL2
EPHB2,pp,KALRN
EPHB2,pp,ABL1
EPHB2,pp,RASA1
EPHB2,pp,MAPK1
EPHB2,pp,MAP2K1
EPHB2,pp,MAPK8
EPHB2,pp,RAF1
EPHB2,pp,MAPK3
EPHB2,pp,PTK2
EPHB2,pp,FYN
EPHB2,pp,ERBB2
EPHB2,pp,INSR
EPHB2,pp,EPHB4
EPHB2,pp,EPHB6
EPHB2,pp,ERBB3
EPHB2,pp,FLT1
EPHB2,pp,LTK
EPHB2,pp,ROR1
EPHB2,pp,PDGFRA
EPHB2,pp,PDGFRB
EPHB2,pp,TEK
EPHB2,pp,SRC
EPHB2,pp,RYK
NTRK2,pp,NTRK2
NTRK2,pp,PTPN1
NTRK2,pp,FYN
NTRK2,pp,NTRK3
NTRK2,pp,LYN
NTRK2,pp,INSR
MAPK1,pp,PAK2
MAPK1,pp,DUSP1
MAPK1,pp,RPS6KA1
MAPK1,pp,RAF1
MAPK1,pp,MAPK1
MAPK1,pp,DUSP6
MAPK1,pp,LCK
MAPK1,pp,PRKCD
MAPK1,pp,PPP1CA
MAPK1,pp,CALCOCO1
MAPK1,pp,DUSP16
MAPK1,pp,DUSP5
MAPK1,pp,MAP2K1
MAPK1,pp,PTPN5
MAPK1,pp,DUSP2
MAPK1,pp,PPP2CA
MAPK1,pp,PPP1R9B
MAPK1,pp,MAPKAPK2
MAPK1,pp,ADRBK1
MAPK1,pp,MYLK
MAPK1,pp,MAPK6
MAPK1,pp,RPS6KA5
MAPK1,pp,PAK1
MAPK1,pp,PRKCZ
MAPK1,pp,CAMK2D
MAPK1,pp,SYK
MAPK1,pp,MAP2K3
MAPK1,pp,MAPK9
MAPK1,pp,MAPK3
MAPK1,pp,SRC
MAPK1,pp,MAPK11
MAPK1,pp,MAPK12
MAPK1,pp,GSK3B
MAPK1,pp,EIF2AK2
MAPK1,pp,PTEN
MAPK1,pp,PTK2
MAPK1,pp,PTPN11
MAPK1,pp,PTPRA
MAPK1,pp,ZAP70
MAPK1,pp,MAPKAPK3
MAPK1,pp,KSR1
MAPK1,pp,DUSP10
MAPK1,pp,MAPK13
MAPK1,pp,TAOK2
MAPK1,pp,MAP4K4
MAPK1,pp,MAP4K5
MAPK1,pp,DAPK2
MAPK1,pp,STK39
MAPK1,pp,MINK1
MAPK1,pp,PINK1
MAPK1,pp,PTPN7
ERN1,pp,MAP3K5
ERN1,pp,ERN1
ERN1,pp,BCR
NEK8,pp,TGFBR1
NEK8,pp,NEK8
PTPRR,pp,MAPK7
PTPRR,pp,MAPK3
PTPRR,pp,MAPK1
RASA1,pp,KIT
RASA1,pp,RASA1
RASA1,pp,CSK
RASA1,pp,EPHA2
RASA1,pp,SYK
RASA1,pp,AURKA
RASA1,pp,LYN
RASA1,pp,AURKC
RASA1,pp,TAOK2
RASA1,pp,ROCK2
BRSK2,pp,CDC25B
BRSK2,pp,CDC25C
BRSK2,pp,WEE1
PTPN6,pp,FLT3
PTPN6,pp,JAK2
PTPN6,pp,SRC
PTPN6,pp,BCR
PTPN6,pp,PTPN6
PTPN6,pp,PTPRC
PTPN6,pp,LCK
PTPN6,pp,SIRPA
PTPN6,pp,PTK2B
PTPN6,pp,NTRK1
PTPN6,pp,FYN
PTPN6,pp,PTPRO
PTPN6,pp,ROS1
PTPN6,pp,LYN
PTPN6,pp,JAK3
PKN1,pp,CDC25C
PKN1,pp,PKN1
PKN1,pp,MAPK14
PKN1,pp,MAPK12
PKN1,pp,PPP1R14A
PKN1,pp,MAPK8
PKN1,pp,MAP4K5
PKN1,pp,MAP4K1
PKN1,pp,MAP2K6
CDC7,pp,CDC7
CDC7,pp,CDK4
CDC7,pp,CHEK2
CDC7,pp,AURKB
CDC7,pp,MELK
CDC7,pp,PLK4
CDC7,pp,CIT
MAP2K4,pp,MAP3K14
MAP2K4,pp,MAP2K4
MAP2K4,pp,MAPK14
MAP2K4,pp,MAPK8
MAP2K4,pp,MAP3K10
MAP2K4,pp,MAP3K12
MAP2K4,pp,MAPK10
MAP2K4,pp,MAPK12
MAP2K4,pp,MAPK9
MAP2K4,pp,MAP3K8
MAP2K4,pp,MAP4K1
MAP2K4,pp,DUSP10
MAP2K4,pp,TNIK
MAP2K4,pp,MINK1
CSNK1E,pp,CSNK1E
CSNK1E,pp,CSNK1D
CSNK1E,pp,PRKDC
CSNK1E,pp,MAPK14
STYXL1,pp,PSPH
STYXL1,pp,TGFBR1
PRKCQ,pp,AKT1
PRKCQ,pp,LYN
PRKCQ,pp,FYN
PRKCQ,pp,PRKCQ
PRKCQ,pp,RPS6KA3
PRKCQ,pp,STK39
PRKD2,pp,CASK
PRKD2,pp,MYLK
PRKD2,pp,PTPN3
PRKD2,pp,PRKD2
NEK1,pp,PPP2R5A
NEK1,pp,PPP2R5D
NEK1,pp,NEK4
NEK1,pp,NEK2
DUSP3,pp,MAP2K2
DUSP3,pp,DUSP6
DUSP3,pp,MAPK1
ATR,pp,FLT1
ATR,pp,CHEK1
ATR,pp,KDR
ATR,pp,ABL1
ATR,pp,PPP2R2A
ATR,pp,CHEK2
ATR,pp,ATR
HSPB8,pp,HSPB8
HSPB8,pp,CSNK2A1
HSPB8,pp,CDC2
HSPB8,pp,GSK3B
HSPB8,pp,MAPK14
MAP2K7,pp,MAPK9
MAP2K7,pp,MAPK8
MAP2K7,pp,MAP3K5
MAP2K7,pp,TRIB3
MAP2K7,pp,MAP3K12
MAP2K7,pp,MAP3K11
MAP2K7,pp,MAP2K7
MAP2K7,pp,MAP2K4
MAP2K7,pp,MAPK10
SYK,pp,PTPN6
SYK,pp,RPS6KA2
SYK,pp,MAP4K1
SYK,pp,RPS6KA1
SYK,pp,MAPK3
SYK,pp,JAK1
SYK,pp,SYK
SYK,pp,FYN
SYK,pp,PRKD1
SYK,pp,PRKCA
SYK,pp,BTK
SYK,pp,SRC
SYK,pp,DUSP3
SYK,pp,FGR
SYK,pp,ZAP70
SYK,pp,EGFR
SYK,pp,INSR
SYK,pp,LCK
PPP2CB,pp,PRKCB1
PPP2CB,pp,PPP2R2B
PPP2CB,pp,PPP2R2A
PPP2CB,pp,PPP2R1B
PPP2CB,pp,PPP2R2D
PPP2CB,pp,PPP2R1A
PPP1R11,pp,IGF1R
CCRK,pp,CDK2
AURKA,pp,AURKA
AURKA,pp,CDC25B
AURKA,pp,AURKB
AURKA,pp,LATS2
AURKA,pp,CDC2
AURKA,pp,PRKCA
AURKA,pp,GSK3B
AURKA,pp,RPS6KA3
AURKA,pp,TTK
AURKA,pp,VRK1
AURKA,pp,WEE1
AURKA,pp,CDC7
AURKA,pp,MELK
AURKA,pp,PLK4
AURKA,pp,CIT
AURKA,pp,STK39
CAMK2D,pp,MAP3K5
CAMK2D,pp,CDK2
CAMK2D,pp,PRKCB1
CAMK2D,pp,GSK3B
CAMK2D,pp,RPS6KB1
CAMK2D,pp,MAPK9
AURKB,pp,RASA1
AURKB,pp,PPP1CA
AURKB,pp,TGFBR1
AURKB,pp,PRKG1
AURKB,pp,MELK
AURKB,pp,PLK4
AURKB,pp,CIT
AURKB,pp,AURKB
PDGFRB,pp,ARAF
PDGFRB,pp,FYN
PDGFRB,pp,TYK2
PDGFRB,pp,PDGFRB
PDGFRB,pp,RASA1
PDGFRB,pp,RAF1
PDGFRB,pp,SRC
PDGFRB,pp,LYN
PDGFRB,pp,KIT
PDGFRB,pp,INSR
PDGFRB,pp,TEK
PDGFRB,pp,EGFR
DUSP9,pp,MAPK14
DUSP9,pp,MAPK3
DUSP9,pp,MAPK1
DUSP9,pp,MAPK10
DUSP9,pp,MAP3K4
DUSP9,pp,PAK1
DUSP9,pp,PPP2R1B
DUSP9,pp,MAPK8
DUSP9,pp,MAPK9
DUSP9,pp,MAP2K4
DUSP9,pp,MAP3K12
DUSP9,pp,TNIK
DUSP9,pp,MINK1
ABL2,pp,BCR
ABL2,pp,HCK
ABL2,pp,LCK
ABL2,pp,INSR
PPP2R1B,pp,JAK2
PPP2R1B,pp,SET
PPP2R1B,pp,PPP2R5C
PPP2R1B,pp,PPP2R2B
PPP2R1B,pp,PPP2R2D
PPP2R1B,pp,SNF1LK
PPP2R1B,pp,SNF1LK2
FBP1,pp,FBP2
FBP1,pp,PRKCA
FBP1,pp,PRKACB
FBP1,pp,RPS6KA3
FBP1,pp,FBP1
MYO3A,pp,PRKCB1
TRRAP,pp,CSNK2A2
TRRAP,pp,PRKCB1
TRRAP,pp,RPS6KA3
TRRAP,pp,TLK2
INSRR,pp,INSR
SRPK2,pp,STK4
SRPK2,pp,TEC
SRPK2,pp,ZAP70
SRPK2,pp,MAP3K12
SRPK2,pp,MKNK1
SRPK2,pp,PRPF4B
SRPK2,pp,RPS6KA4
SRPK2,pp,RPS6KA5
SRPK2,pp,STK17B
SRPK2,pp,STK17A
SRPK2,pp,MAP4K4
SRPK2,pp,OXSR1
SRPK2,pp,MAP4K5
SRPK2,pp,MAP4K1
SRPK2,pp,STK38
SRPK2,pp,ICK
SRPK2,pp,TNIK
SRPK2,pp,DAPK2
SRPK2,pp,MINK1
SRPK2,pp,PINK1
SRPK2,pp,WNK1
SRPK2,pp,SNF1LK
ACVR2B,pp,ACVR1B
PCTK1,pp,CDC2
PCTK1,pp,RPS6KA1
PCTK1,pp,RPS6KA3
PCTK1,pp,MAPK8
GSK3B,pp,AKT2
GSK3B,pp,PTK2
GSK3B,pp,PPP1R2
GSK3B,pp,MARK2
GSK3B,pp,PTPN1
GSK3B,pp,PRKCB1
GSK3B,pp,GSK3B
GSK3B,pp,MAP2K5
GSK3B,pp,PPP1CB
GSK3B,pp,PPP1CC
GSK3B,pp,PRKCD
GSK3B,pp,ILK
PIM1,pp,BMX
PIM1,pp,CDC25A
PPP1R14A,pp,CSNK1E
PPP1R14A,pp,CSNK1A1
PPP1R14A,pp,CSNK1G2
PPP1R14A,pp,CSNK1G1
PPP1R14A,pp,CSNK1G3
PPP1R14A,pp,CSNK1D
PPP1R14A,pp,PRKCG
PPP1R14A,pp,PPP1R12B
PPP1R14A,pp,PRKCB1
PPP1R14A,pp,RPS6KA3
JAK1,pp,PDGFRB
JAK1,pp,IGF1R
JAK1,pp,TYK2
JAK1,pp,PRKCZ
JAK1,pp,JAK1
JAK1,pp,PDGFRA
JAK1,pp,PTPN6
JAK1,pp,JAK2
JAK1,pp,INPP5D
JAK1,pp,FES
JAK1,pp,LCK
JAK1,pp,ABL2
JAK1,pp,SRC
STK10,pp,MAPK14
STK10,pp,TGFBR2
STK10,pp,MAP3K14
STK10,pp,PRKD2
EPHA2,pp,PTPN11
EPHA2,pp,EPHA2
EPHA2,pp,MAP2K4
EPHA2,pp,EPHB2
EPHA2,pp,EPHB4
EPHA2,pp,EPHB6
EPHA2,pp,ERBB2
EPHA2,pp,ERBB3
EPHA2,pp,FLT1
EPHA2,pp,LTK
EPHA2,pp,ROR1
EPHA2,pp,PDGFRA
EPHA2,pp,PDGFRB
EPHA2,pp,TEK
MKNK2,pp,MKNK2
MKNK2,pp,MAPK1
MKNK2,pp,MAPK14
MKNK2,pp,MKNK1
MKNK2,pp,CDK2
MKNK2,pp,GSK3B
MKNK2,pp,MAPK8
HCK,pp,HCK
HCK,pp,BCR
HCK,pp,RASA1
HCK,pp,KIT
HCK,pp,LYN
HCK,pp,SYK
HCK,pp,FYN
HCK,pp,IGF1R
HCK,pp,INSR
HCK,pp,SRC
HCK,pp,JAK2
HCK,pp,JAK3
HCK,pp,MATK
PPP1R3A,pp,RPS6KA3
PPP1R3A,pp,PPP1R3A
YES1,pp,KIT
YES1,pp,RASA1
YES1,pp,CSF1R
YES1,pp,JAK2
YES1,pp,EGFR
YES1,pp,YES1
YES1,pp,LCK
YES1,pp,IGF1R
YES1,pp,INSR
YES1,pp,PDGFRB
YES1,pp,FYN
CLK4,pp,CLK4
MAST1,pp,PTEN
WNK1,pp,MAP3K2
WNK1,pp,STK39
WNK1,pp,OXSR1
WNK1,pp,SNF1LK
PDPK1,pp,RPS6KB2
PDPK1,pp,PKN1
PDPK1,pp,PRKCB1
PDPK1,pp,RPS6KA1
PDPK1,pp,SGK2
PDPK1,pp,FRAP1
PDPK1,pp,ILK
PDPK1,pp,AKT2
PDPK1,pp,PRKCI
PDPK1,pp,PAK1
PDPK1,pp,PDPK1
PDPK1,pp,PRKACA
PDPK1,pp,RPS6KB1
PDPK1,pp,PRKCE
PDPK1,pp,AKT3
PDPK1,pp,AKT1
PDPK1,pp,SGK3
PDPK1,pp,PRKCZ
PDPK1,pp,PKN2
PDPK1,pp,PRKCA
PDPK1,pp,PRKG1
PDPK1,pp,HCK
PDPK1,pp,IGF1R
PDPK1,pp,MAPK1
PDPK1,pp,PTPN2
PDPK1,pp,PHKG1
PDPK1,pp,ROCK1
PDPK1,pp,TAOK2
PDPK1,pp,TNK2
PDPK1,pp,TESK2
PDPK1,pp,PRKCH
PDPK1,pp,PRKCQ
PDPK1,pp,RPS6KA3
PDPK1,pp,PRKCD
MAP3K14,pp,EGFR
MAP3K14,pp,IKBKB
MAP3K14,pp,MAP3K7
MAP3K14,pp,CHUK
MAP3K14,pp,RIPK1
MAP3K14,pp,MAP3K14
MAP3K14,pp,MAP3K1
MAP3K14,pp,TBK1
MAP3K14,pp,PPM1F
MAP3K14,pp,PRKD2
MAP3K14,pp,MAPK3
CDK8,pp,BRD2
CDK8,pp,NEK4
CDK8,pp,CDC7
CDK8,pp,CIT
PPM1F,pp,CAMK2A
PPM1F,pp,PAK1
PPM1F,pp,PPM1F
PPM1F,pp,CAMK1
PPM1F,pp,CAMK4
PPM1F,pp,PAK4
PMPCA,pp,BMPR2
FLT4,pp,PTPN11
FLT4,pp,KDR
FLT4,pp,PTK2
FLT4,pp,FLT4
FLT4,pp,TIE1
FLT4,pp,PDGFRA
FLT4,pp,LYN
PRKAA1,pp,RAF1
PRKAA1,pp,PFKFB2
PRKAA1,pp,EEF2K
PRKAA1,pp,RPS6KA3
PRKAA1,pp,RASA1
MAP2K1,pp,CDC2
MAP2K1,pp,PRKCZ
MAP2K1,pp,MAP2K1
MAP2K1,pp,PRKCI
MAP2K1,pp,MAP2K2
MAP2K1,pp,RPS6KA4
MAP2K1,pp,TRIB3
MAP2K1,pp,MAP2K3
MAP2K1,pp,MAP2K4
MAP2K1,pp,GSK3B
MAP2K1,pp,RPS6KA3
MAP2K1,pp,MAP3K11
MAP2K1,pp,MAPK14
DAPK3,pp,DAPK3
DAPK3,pp,PRKCZ
DAPK3,pp,PPP1R14A
TNIK,pp,ACP1
TNIK,pp,PPP2R1A
TNIK,pp,SET
TNIK,pp,MAPK1
TNIK,pp,DAPK2
TNIK,pp,STK39
TNIK,pp,MINK1
TNIK,pp,PINK1
TNIK,pp,WNK1
TNIK,pp,SNF1LK
NPR2,pp,NPR2
NPR2,pp,CSNK1E
NPR2,pp,PRKCB1
HIPK2,pp,HIPK2
TYK2,pp,PTPN6
TYK2,pp,TYK2
TYK2,pp,LYN
TYK2,pp,FYN
TYK2,pp,PTPN1
NEK4,pp,AURKA
NEK4,pp,TTK
NEK4,pp,WEE1
NEK4,pp,CDC7
NEK4,pp,CIT
LTK,pp,RAF1
LTK,pp,RASA1
LTK,pp,ROR1
LTK,pp,PDGFRA
LTK,pp,PDGFRB
LTK,pp,PDPK1
LTK,pp,PHKG1
LTK,pp,PKN2
LTK,pp,TEK
LTK,pp,TNK2
LTK,pp,TSSK2
LTK,pp,PINK1
PTPN13,pp,PTP4A2
PTPN13,pp,PRKACA
RIPK3,pp,RIPK1
RIPK3,pp,PPP1CB
RIPK3,pp,PPP1CC
RIPK3,pp,PPP1R12A
RIPK3,pp,PRKDC
RIPK3,pp,PPP1R9B
RIPK3,pp,DAPK1
PPP2R4,pp,PTPN11
PPP2R4,pp,CSNK2A1
PPFIA1,pp,PPFIA1
PPFIA1,pp,PPFIA2
PPFIA1,pp,PTPRS
PPFIA1,pp,PTPRF
PPFIA1,pp,PPFIA3
PPFIA1,pp,PTPRD
PPFIA1,pp,CDK2
PPFIA1,pp,CDC2
PPFIA1,pp,GSK3B
PPFIA1,pp,MAPK14
PPFIA1,pp,MAPK10
PPFIA1,pp,PTPRC
PPFIA1,pp,PPFIBP1
PAK4,pp,LIMK1
IGF1R,pp,PRKD1
IGF1R,pp,PRKCD
IGF1R,pp,RASA1
IGF1R,pp,MAP3K5
IGF1R,pp,CSK
IGF1R,pp,JAK2
IGF1R,pp,INSR
IGF1R,pp,FYN
IGF1R,pp,IRAK1
IGF1R,pp,LTK
IGF1R,pp,MAP3K9
IGF1R,pp,MAP3K10
IGF1R,pp,MAP3K11
IGF1R,pp,PRKCZ
IGF1R,pp,TTN
IGF1R,pp,MAP3K12
IGF1R,pp,CDC2L5
IGF1R,pp,TNK1
IGF1R,pp,HIPK3
IGF1R,pp,CAMKK2
IGF1R,pp,TAOK3
IGF1R,pp,CRKRS
IGF1R,pp,IGF1R
ALS2CR2,pp,STK11
PPP6C,pp,TGFBR1
PPP6C,pp,IGBP1
EPHB1,pp,EPHB1
EPHB1,pp,PDGFRB
NTRK3,pp,MAPK1
NTRK3,pp,PTPN1
NTRK3,pp,IGF1R
NTRK3,pp,INSR
CDC2,pp,PPP1CA
CDC2,pp,BUB1
CDC2,pp,LATS1
CDC2,pp,ABL1
CDC2,pp,EGFR
CDC2,pp,TGFBR2
CDC2,pp,PTPN2
CDC2,pp,PTPN1
CDC2,pp,RPS6KB1
CDC2,pp,CHEK1
CDC2,pp,PBK
CDC2,pp,CSNK2A1
CDC2,pp,CDC2
CDC2,pp,CLK4
CDC2,pp,CDK5
CDC2,pp,CDK2
CDC2,pp,CDKL5
CDC2,pp,CHEK2
CDC2,pp,CDK6
CDC2,pp,CDK4
CDC2,pp,CDK3
CDC2,pp,CDKL2
CDC2,pp,IGF1R
CDC2,pp,LCK
CDC2,pp,CDK8
CDC2,pp,CSK
CDC2,pp,ERBB2
CDC2,pp,SYK
CDC2,pp,SRPK1
CDC2,pp,NEK4
CDC2,pp,TTK
CDC2,pp,VRK1
CDC2,pp,CDC7
CDC2,pp,AURKB
CDC2,pp,MELK
CDC2,pp,PLK4
CDC2,pp,CIT
CDC2,pp,STK39
CDC2,pp,DUT
CDC2,pp,CDC25A
ACVRL1,pp,TGFBR2
ACVRL1,pp,TGFBR1
ACVRL1,pp,ALK
ACVRL1,pp,BMPR1A
ACVRL1,pp,MAP3K7
CHEK2,pp,CDC25A
CHEK2,pp,CHEK2
CHEK2,pp,PPP2R2B
CHEK2,pp,CDC25C
CHEK2,pp,PPP2R5D
CHEK2,pp,PPP2R5E
CHEK2,pp,PPP2R5A
CHEK2,pp,PPP2R5C
CHEK2,pp,PRKDC
CHEK2,pp,CSNK1E
CHEK2,pp,PRKCA
CHEK2,pp,GSK3B
CHEK2,pp,MAPK8
SGK3,pp,GSK3A
SGK3,pp,GSK3B
FGFR3,pp,FGFR3
FGFR3,pp,FGFR2
FGFR3,pp,FGFR4
FGFR3,pp,IGF1R
PTPRM,pp,PTPRA
PTPRM,pp,PTPRM
TAOK1,pp,MARK1
TAOK1,pp,MAP2K3
PTPN5,pp,FYN
RIPK2,pp,RIPK2
PTPN22,pp,CSK
FGR,pp,FGR
FGR,pp,SRC
FGR,pp,LYN
FGR,pp,HCK
FGR,pp,FYN
FGR,pp,INSR
FGR,pp,CSNK2A1
FGR,pp,EIF2AK2
MAP3K7,pp,MAPK8
MAP3K7,pp,CHUK
MAP3K7,pp,ALS2CR2
MAP3K7,pp,MAP2K4
MAP3K7,pp,MAP4K1
MAP3K7,pp,IKBKB
MAP3K7,pp,MAP3K3
MAP3K7,pp,MAP3K7
MAP3K7,pp,MAP3K5
MAP3K7,pp,HIPK2
MAP3K7,pp,PRKG1
MAP3K7,pp,MAP2K6
AKT2,pp,CHUK
AKT2,pp,AKT1
AKT2,pp,PTEN
AKT2,pp,AKT3
AKT2,pp,ERBB2
AKT2,pp,CSNK1A1
AKT2,pp,PPP2CA
AKT2,pp,AKT2
PTPRB,pp,PRKCA
PTPRB,pp,MET
ANP32A,pp,PTPRC
CSNK1G3,pp,CSNK1G1
DUSP2,pp,MAPK14
DUSP2,pp,EPHB2
DUSP2,pp,MAPK3
DUSP2,pp,PPP2R1B
EIF2AK2,pp,PPP2R5A
EIF2AK2,pp,EIF2AK2
EIF2AK2,pp,BCR
EIF2AK2,pp,PTPN11
EIF2AK2,pp,MAP3K7
EIF2AK2,pp,PDGFRB
TGFBR1,pp,TGFBR1
TGFBR1,pp,MYO3A
TGFBR1,pp,PPP1CA
TGFBR1,pp,ILKAP
TGFBR1,pp,DUSP6
TGFBR1,pp,DUSP10
TGFBR1,pp,EIF2AK1
TGFBR1,pp,UHMK1
TGFBR1,pp,TSSK3
TGFBR1,pp,CSNK1D
TGFBR1,pp,EIF2AK4
TGFBR1,pp,MAP2K3
TGFBR1,pp,MKNK2
TGFBR1,pp,CDKL1
TGFBR1,pp,BCR
TGFBR1,pp,TSSK1B
TGFBR1,pp,TSSK4
